
15552419,06	7717948,33	
15552414,86	7719215,064	
15555246,14	7719198,286	
15557256,9	7721261,254	
15558816,92	7719738,981	
15557747,55	7718682,198	
15556862,71	7718803,812	
15556514,64	7718451,551	
15556283,99	7717256,38	
15554733,99	7715687,09	
15553382,12	7715383,118	
15552862,17	7716359,027	
15553294,13	7716846,981	
15552419,06	7717948,33	
